aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkA/automaton336.hoa;18;False;False;473;0.01182;10;False;False;132;0.011429;20
temp_hoas/benchmarkA/automaton1740.hoa;2;False;False;373;0.006539;9;False;False;334;0.009044;7
temp_hoas/benchmarkA/automaton832.hoa;14;False;False;2022;0.03427;14;False;False;2779;0.051607;34
temp_hoas/benchmarkA/automaton1993.hoa;15;False;False;1519;0.023556;8;False;False;453;0.016147;6
temp_hoas/benchmarkA/automaton753.hoa;15;False;False;15594;0.239311;14;False;False;3564;0.062703;14
temp_hoas/benchmarkA/automaton366.hoa;8;False;False;373;0.007809;6;False;False;997;0.024904;14
temp_hoas/benchmarkA/automaton665.hoa;7;False;False;282;0.00585;7;False;False;549;0.021847;9
temp_hoas/benchmarkA/automaton1306.hoa;8;False;False;855;0.015719;10;False;False;522;0.016;12
temp_hoas/benchmarkA/automaton1120.hoa;2;False;False;417;0.007952;2;False;False;271;0.009554;4
temp_hoas/benchmarkA/automaton1828.hoa;10;False;False;20034851;614.968;16;False;False;1736407;22.9044;18
temp_hoas/benchmarkA/automaton279.hoa;21;False;False;2971;0.049626;8;False;False;932;0.02418;14
temp_hoas/benchmarkA/automaton1564.hoa;6;False;False;2838;0.056704;11;False;False;2808;0.043394;22
temp_hoas/benchmarkA/automaton1913.hoa;15;False;False;36724;0.588698;17;False;True;-1;-1;-1
temp_hoas/benchmarkA/automaton1605.hoa;7;False;False;455;0.012034;4;False;False;252;0.012765;10
temp_hoas/benchmarkA/automaton10.hoa;12;False;False;288;0.008517;8;False;False;149;0.010334;14
temp_hoas/benchmarkA/automaton1512.hoa;14;False;False;183;0.004357;7;False;False;241;0.012204;13
temp_hoas/benchmarkA/automaton268.hoa;10;False;False;20794;0.531683;16;False;False;3458;0.0752;26
temp_hoas/benchmarkA/automaton629.hoa;11;False;False;82;0.004647;6;False;False;105;0.007816;6
temp_hoas/benchmarkA/automaton177.hoa;19;False;False;2999399;93.9188;20;False;False;958;0.02937;26
temp_hoas/benchmarkA/automaton642.hoa;4;False;False;1795;0.032303;6;False;False;800;0.017963;8
temp_hoas/benchmarkA/automaton1637.hoa;19;False;False;139;0.00495;6;False;False;103;0.007391;6
temp_hoas/benchmarkA/automaton1291.hoa;13;False;False;25445;0.68024;7;False;False;94042;1.0422;42
temp_hoas/benchmarkA/automaton693.hoa;15;False;True;-1;-1;-1;False;False;3498167;36.8744;23
temp_hoas/benchmarkA/automaton1426.hoa;8;False;False;74861;1.06069;12;False;False;37862;0.698814;14
temp_hoas/benchmarkA/automaton150.hoa;12;False;True;-1;-1;-1;False;False;702070;10.0387;29
temp_hoas/benchmarkA/automaton1900.hoa;2;False;False;347;0.006087;7;False;False;265;0.007955;7
temp_hoas/benchmarkA/automaton1287.hoa;9;False;False;668;0.012481;6;False;False;654;0.014644;6
temp_hoas/benchmarkA/automaton1407.hoa;9;False;False;3978;0.065388;13;False;False;384446;3.79037;41
temp_hoas/benchmarkA/automaton1833.hoa;15;False;False;25445;0.688837;14;False;False;6909;0.12307;20
temp_hoas/benchmarkA/automaton497.hoa;19;False;False;2525;0.052159;14;False;False;1238;0.053002;22
