aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkD/automaton49.hoa;11;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkD/automaton1238.hoa;20;False;False;2016;0.049017;12;False;False;341;0.013295;12
temp_hoas/benchmarkD/automaton235.hoa;17;False;False;10711;0.302927;11;False;False;3505;0.127782;27
temp_hoas/benchmarkD/automaton1260.hoa;2;False;False;1162;0.017119;7;False;False;1013;0.013381;11
temp_hoas/benchmarkD/automaton643.hoa;5;False;False;2811;0.056987;8;False;False;730;0.014;12
temp_hoas/benchmarkD/automaton873.hoa;15;True;False;-1;-1;-1;False;False;2084;1.13004;2
temp_hoas/benchmarkD/automaton266.hoa;8;False;False;5701;0.213871;18;False;False;828;0.053158;14
temp_hoas/benchmarkD/automaton1435.hoa;17;False;False;9743231;507.705;30;False;False;32706;0.281339;24
temp_hoas/benchmarkD/automaton518.hoa;20;False;False;418400;8.64587;20;False;False;12435;0.105585;22
temp_hoas/benchmarkD/automaton554.hoa;16;False;False;1;0.000505;1;False;False;1;0.001205;1
temp_hoas/benchmarkD/automaton1897.hoa;19;False;False;141591;2.78756;16;False;False;4526;0.619686;11
temp_hoas/benchmarkD/automaton526.hoa;8;False;False;289;0.007864;6;False;False;1144;0.069536;8
temp_hoas/benchmarkD/automaton1394.hoa;16;False;False;3895888;167.388;19;False;False;205;0.234446;5
temp_hoas/benchmarkD/automaton1115.hoa;17;False;True;-1;-1;-1;False;False;2770717;25.1475;32
temp_hoas/benchmarkD/automaton480.hoa;2;False;False;603;0.007992;5;False;False;431;0.006787;7
temp_hoas/benchmarkD/automaton1587.hoa;9;False;False;17365;0.722768;14;False;False;7530;0.124206;18
temp_hoas/benchmarkD/automaton867.hoa;9;False;True;-1;-1;-1;False;False;389759;2.83702;24
temp_hoas/benchmarkD/automaton1596.hoa;18;False;False;13682;0.383701;16;False;False;4462;0.111919;12
temp_hoas/benchmarkD/automaton1875.hoa;17;False;False;17389335;595.702;32;False;False;900400;23.1229;32
temp_hoas/benchmarkD/automaton1878.hoa;20;False;False;386;0.005932;9;False;False;705;0.180061;11
temp_hoas/benchmarkD/automaton204.hoa;6;False;False;9857;0.277737;3;False;False;369;0.039223;2
temp_hoas/benchmarkD/automaton985.hoa;7;False;False;13960393;520.25;28;False;False;15204;1.91272;14
temp_hoas/benchmarkD/automaton23.hoa;5;False;False;75;0.002418;3;False;False;209;0.059808;11
temp_hoas/benchmarkD/automaton1919.hoa;21;False;False;10139075;684.95;31;False;False;2705;3.63545;11
temp_hoas/benchmarkD/automaton659.hoa;21;False;False;970580;38.1745;29;False;False;132885;8.23284;41
temp_hoas/benchmarkD/automaton1361.hoa;3;False;False;342;0.003875;9;False;False;609;0.071623;11
temp_hoas/benchmarkD/automaton1548.hoa;10;False;False;427413;26.3222;18;False;False;282589;40.7379;17
temp_hoas/benchmarkD/automaton894.hoa;16;False;False;556402;19.2211;18;False;False;1491;0.044175;14
temp_hoas/benchmarkD/automaton691.hoa;13;False;False;307919;10.3739;14;False;False;13755;0.079653;26
temp_hoas/benchmarkD/automaton1544.hoa;6;False;False;6;0.004207;1;False;False;4;0.013808;1
temp_hoas/benchmarkD/automaton600.hoa;2;False;False;271;0.003945;9;False;False;1204;0.01315;18
temp_hoas/benchmarkD/automaton1935.hoa;17;False;False;413;0.006302;7;False;False;381;0.097039;7
temp_hoas/benchmarkD/automaton593.hoa;15;False;False;13452642;672.463;28;False;False;378059;10.4549;28
temp_hoas/benchmarkD/automaton558.hoa;20;False;False;48472;1.50312;28;False;False;437;0.026809;10
temp_hoas/benchmarkD/automaton1860.hoa;2;False;False;297;0.003651;9;False;False;402;0.018088;7
temp_hoas/benchmarkD/automaton1893.hoa;15;False;False;22464;0.717294;23;False;False;6611;0.239157;36
temp_hoas/benchmarkD/automaton1305.hoa;7;False;False;9743;0.216599;12;False;False;4934;0.119898;10
temp_hoas/benchmarkD/automaton1259.hoa;21;False;False;2850;0.06779;18;False;False;2620;0.074114;28
temp_hoas/benchmarkD/automaton609.hoa;11;False;False;75;0.003225;6;False;False;77;0.004335;6
temp_hoas/benchmarkD/automaton1699.hoa;21;False;False;53901;1.19001;18;False;False;216;0.067231;6
temp_hoas/benchmarkD/automaton436.hoa;18;False;False;6631;0.188813;14;False;False;182;0.02035;10
temp_hoas/benchmarkD/automaton981.hoa;3;False;False;45;0.002415;3;False;False;106;0.009439;11
temp_hoas/benchmarkD/automaton1552.hoa;14;False;False;24835;0.667891;23;False;False;28544;1.86448;26
temp_hoas/benchmarkD/automaton327.hoa;9;False;False;15195;0.373366;21;False;False;562;0.258157;11
temp_hoas/benchmarkD/automaton1258.hoa;20;False;False;321440;10.5204;28;False;False;27760;1.09503;14
temp_hoas/benchmarkD/automaton154.hoa;16;False;False;3992885;343.581;31;False;False;4898;0.859015;13
temp_hoas/benchmarkD/automaton140.hoa;2;False;False;1102;0.023268;5;False;False;239;0.016334;9
temp_hoas/benchmarkD/automaton1148.hoa;10;False;False;23548;1.10426;21;False;False;2314;0.639075;14
temp_hoas/benchmarkD/automaton1763.hoa;5;False;False;91;0.002354;1;False;False;542;0.078065;2
temp_hoas/benchmarkD/automaton744.hoa;6;False;False;20415;0.594611;11;False;False;974;0.027622;13
temp_hoas/benchmarkD/automaton1858.hoa;20;False;True;-1;-1;-1;False;False;12287688;96.0045;60
temp_hoas/benchmarkD/automaton1533.hoa;15;False;False;609;0.010789;8;False;False;466;0.016248;10
temp_hoas/benchmarkD/automaton255.hoa;17;False;False;5102;0.079025;15;False;False;17843;3.08933;46
temp_hoas/benchmarkD/automaton299.hoa;21;True;False;-1;-1;-1;False;False;2882;0.968117;14
temp_hoas/benchmarkD/automaton1172.hoa;14;True;False;-1;-1;-1;False;False;59823;2.94322;28
temp_hoas/benchmarkD/automaton200.hoa;2;False;False;4028;0.067904;7;False;False;1175;0.037685;13
temp_hoas/benchmarkD/automaton1302.hoa;4;False;False;6162;0.206274;19;False;False;6179;0.065099;19
temp_hoas/benchmarkD/automaton779.hoa;21;True;False;-1;-1;-1;False;False;2271;0.394861;16
temp_hoas/benchmarkD/automaton680.hoa;2;False;False;80;0.002511;5;False;False;120;0.006473;7
temp_hoas/benchmarkD/automaton1906.hoa;8;False;False;7483;0.183818;8;False;False;2358;0.032445;10
temp_hoas/benchmarkD/automaton697.hoa;19;False;False;8029;0.277266;19;False;False;1325;16.128;9
temp_hoas/benchmarkD/automaton1177.hoa;19;False;False;4546922;100.239;18;False;False;156673;1.7077;16
temp_hoas/benchmarkD/automaton693.hoa;15;False;False;2171;0.049048;14;False;False;1034;0.021143;22
temp_hoas/benchmarkD/automaton1479.hoa;21;False;False;16788508;1449.03;32;False;False;1249;0.181852;16
temp_hoas/benchmarkD/automaton1382.hoa;4;False;False;84;0.002676;5;False;False;96;0.012415;11
temp_hoas/benchmarkD/automaton975.hoa;17;False;False;17178715;587.047;31;False;True;-1;-1;-1
temp_hoas/benchmarkD/automaton1271.hoa;13;False;False;187539;4.83156;18;False;False;48335;0.901001;22
temp_hoas/benchmarkD/automaton150.hoa;12;False;False;725330;42.1212;31;False;False;862;1.07907;11
temp_hoas/benchmarkD/automaton244.hoa;6;False;False;378811;20.6394;21;False;False;1412;0.579208;9
temp_hoas/benchmarkD/automaton1193.hoa;15;False;False;7565;0.197099;4;False;False;703;0.019655;14
temp_hoas/benchmarkD/automaton1273.hoa;15;False;False;21096;1.09839;17;False;False;10337;0.120255;25
temp_hoas/benchmarkD/automaton1798.hoa;20;False;False;258;0.007658;10;False;False;227;0.010025;8
temp_hoas/benchmarkD/automaton1300.hoa;2;False;False;3832;0.07551;2;False;False;1549;0.027155;4
temp_hoas/benchmarkD/automaton690.hoa;12;False;False;2632395;84.1717;11;False;False;4;0.094975;1
temp_hoas/benchmarkD/automaton256.hoa;18;False;True;-1;-1;-1;False;False;2903;28.6769;10
temp_hoas/benchmarkD/automaton1208.hoa;10;False;False;230;0.006864;8;False;False;6222;0.055521;18
temp_hoas/benchmarkD/automaton726.hoa;8;False;False;73640;2.27031;7;False;False;176;0.045887;2
temp_hoas/benchmarkD/automaton1880.hoa;2;False;False;1443;0.032759;3;False;False;316;0.015801;2
temp_hoas/benchmarkD/automaton321.hoa;3;False;False;213;0.004353;11;False;False;289;0.020845;7
temp_hoas/benchmarkD/automaton1379.hoa;21;False;False;8893903;541.477;32;False;False;521445;650.231;18
temp_hoas/benchmarkD/automaton588.hoa;10;False;False;24778;0.681314;17;False;False;3104;0.089676;21
temp_hoas/benchmarkD/automaton133.hoa;15;True;False;-1;-1;-1;False;False;917;1.29025;12
temp_hoas/benchmarkD/automaton1016.hoa;18;False;False;718070;29.8042;25;False;False;4175;0.124951;28
temp_hoas/benchmarkD/automaton1828.hoa;10;False;False;4280;0.094503;12;False;False;3635;0.068716;16
temp_hoas/benchmarkD/automaton32.hoa;14;False;False;14633;0.285967;14;False;False;2065;0.029182;12
temp_hoas/benchmarkD/automaton545.hoa;7;False;False;889;0.022323;14;False;False;957;0.039985;15
temp_hoas/benchmarkD/automaton1288.hoa;10;False;False;1018;0.011882;6;False;False;1018;0.078852;6
temp_hoas/benchmarkD/automaton738.hoa;20;True;False;-1;-1;-1;False;False;284;0.300514;8
temp_hoas/benchmarkD/automaton29.hoa;11;False;False;221;0.006943;8;False;False;139;0.007184;8
temp_hoas/benchmarkD/automaton1009.hoa;11;False;False;9786880;585.785;31;False;False;76426;13.6074;31
temp_hoas/benchmarkD/automaton1415.hoa;17;False;False;789;0.02219;6;False;False;1803;0.064853;24
