aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkC/automaton1837.hoa;19;False;False;958;0.04118;7;False;False;789;0.025054;9
temp_hoas/benchmarkC/automaton726.hoa;8;False;False;105;0.008137;7;False;False;65;0.008456;7
temp_hoas/benchmarkC/automaton1270.hoa;12;False;False;142;0.00784;6;False;False;58;0.008474;4
temp_hoas/benchmarkC/automaton1208.hoa;10;False;False;518;0.020762;9;False;False;122;0.011834;9
temp_hoas/benchmarkC/automaton1880.hoa;2;False;False;27;0.004303;3;False;False;28;0.005177;3
temp_hoas/benchmarkC/automaton321.hoa;3;False;False;50;0.00469;3;False;False;39;0.006005;5
temp_hoas/benchmarkC/automaton1486.hoa;8;False;False;13;0.002437;1;False;False;24;0.008129;3
temp_hoas/benchmarkC/automaton588.hoa;10;False;False;169;0.011601;7;False;False;79;0.012543;9
temp_hoas/benchmarkC/automaton1016.hoa;18;False;False;111;0.007442;7;False;False;119;0.014429;12
temp_hoas/benchmarkC/automaton32.hoa;14;False;False;42;0.005588;3;False;False;70;0.011859;6
temp_hoas/benchmarkC/automaton1828.hoa;10;False;False;232;0.013794;6;False;False;66;0.009772;8
temp_hoas/benchmarkC/automaton1009.hoa;11;False;False;5596;0.164955;11;False;False;274;0.016516;6
temp_hoas/benchmarkC/automaton545.hoa;7;False;False;182;0.009736;5;False;False;58;0.009582;3
temp_hoas/benchmarkC/automaton411.hoa;13;False;False;153;0.009883;8;False;False;153;0.011968;8
temp_hoas/benchmarkC/automaton1288.hoa;10;False;False;47;0.005097;3;False;False;48;0.011642;8
temp_hoas/benchmarkC/automaton1598.hoa;20;False;False;86;0.00632;6;False;False;40;0.007317;6
temp_hoas/benchmarkC/automaton1415.hoa;17;False;False;2090;0.072357;16;False;False;104;0.012764;10
temp_hoas/benchmarkC/automaton1045.hoa;7;False;False;48;0.00465;6;False;False;38;0.007228;6
temp_hoas/benchmarkC/automaton29.hoa;11;False;False;261;0.019797;5;False;False;148;0.013866;7
temp_hoas/benchmarkC/automaton336.hoa;18;False;False;52;0.006326;6;False;False;44;0.008895;4
temp_hoas/benchmarkC/automaton1849.hoa;11;False;False;125;0.007557;5;False;False;125;0.01391;9
temp_hoas/benchmarkC/automaton1704.hoa;6;False;False;52;0.006311;4;False;False;44;0.007987;6
temp_hoas/benchmarkC/automaton1740.hoa;2;False;False;15;0.002522;2;False;False;16;0.003026;4
temp_hoas/benchmarkC/automaton832.hoa;14;False;False;1580;0.052711;10;False;False;161;0.016542;12
temp_hoas/benchmarkC/automaton1993.hoa;15;False;False;219;0.011647;9;False;False;101;0.014273;13
temp_hoas/benchmarkC/automaton1120.hoa;2;False;False;23;0.003662;3;False;False;24;0.004241;3
temp_hoas/benchmarkC/automaton366.hoa;8;False;False;44;0.00703;6;False;False;35;0.006516;2
temp_hoas/benchmarkC/automaton665.hoa;7;False;False;38;0.003847;5;False;False;34;0.006761;4
temp_hoas/benchmarkC/automaton1306.hoa;8;False;False;116;0.009189;3;False;False;52;0.011002;2
temp_hoas/benchmarkC/automaton279.hoa;21;False;False;46;0.004381;4;False;False;32;0.012151;4
temp_hoas/benchmarkC/automaton1313.hoa;15;False;False;11901;0.322666;12;False;False;319;0.018412;14
temp_hoas/benchmarkC/automaton1564.hoa;6;False;False;84;0.007463;3;False;False;84;0.009571;3
temp_hoas/benchmarkC/automaton1913.hoa;15;False;False;2039;0.071779;9;False;False;191;0.015544;7
temp_hoas/benchmarkC/automaton1605.hoa;7;False;False;23;0.003442;2;False;False;27;0.004695;4
temp_hoas/benchmarkC/automaton1512.hoa;14;False;False;72;0.007435;4;False;False;63;0.008226;4
temp_hoas/benchmarkC/automaton10.hoa;12;False;False;42;0.0053;3;False;False;110;0.011202;6
temp_hoas/benchmarkC/automaton268.hoa;10;False;False;385;0.023114;6;False;False;87;0.012257;10
temp_hoas/benchmarkC/automaton177.hoa;19;False;False;110;0.008699;5;False;False;146;0.014842;13
temp_hoas/benchmarkC/automaton629.hoa;11;False;False;318;0.01858;9;False;False;259;0.014905;7
temp_hoas/benchmarkC/automaton753.hoa;15;False;False;47475;1.44763;15;False;False;500;0.021604;9
temp_hoas/benchmarkC/automaton1291.hoa;13;False;False;25;0.004268;2;False;False;25;0.005039;2
temp_hoas/benchmarkC/automaton1637.hoa;19;False;False;89;0.013476;8;False;False;80;0.014932;11
temp_hoas/benchmarkC/automaton642.hoa;4;False;False;50;0.004382;4;False;False;43;0.005199;4
temp_hoas/benchmarkC/automaton718.hoa;20;False;False;558;0.021937;12;False;False;315;0.016223;8
temp_hoas/benchmarkC/automaton12.hoa;14;False;False;2908;0.101097;16;False;False;379;0.018993;12
temp_hoas/benchmarkC/automaton1900.hoa;2;False;False;23;0.003368;3;False;False;24;0.004362;3
temp_hoas/benchmarkC/automaton1407.hoa;9;False;False;273;0.011042;5;False;False;74;0.010255;9
temp_hoas/benchmarkC/automaton1833.hoa;15;False;False;121;0.010914;5;False;False;210;0.016617;8
temp_hoas/benchmarkC/automaton497.hoa;19;False;False;54;0.004365;4;False;False;36;0.008376;6
temp_hoas/benchmarkC/automaton1287.hoa;9;False;False;35;0.004723;3;False;False;34;0.011183;6
temp_hoas/benchmarkC/automaton1426.hoa;8;False;False;6294;0.167969;12;False;False;284;0.014383;8
temp_hoas/benchmarkC/automaton1981.hoa;3;False;False;21;0.002953;3;False;False;22;0.00401;3
